STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,60,39,50,-3.3,,,,15,0,514,1837,RA:16 FG:01 BR:13,2.82,0,0,29.57,,11.3,43s,050s,28,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-04-18 23:51,FM-15,FEW:02 30 SCT:04 80,10,,46,7.8,41,5.1,35,1.7,66,6,290,,29.47,,,29.6,0,29.63,60,39,50,-3.3,,,,15,0,514,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,44,38,41,-11.9,,,,24,0,516,1836,RA:16 BR:13,0.47,0,0,30.09,,12.4,32,100,22,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-04-18 23:51,FM-15,OVC:08 8,5,-RA:02 BR:1 |RA:61 |RA:61,39,3.9,38,3.4,37,2.8,93,14,VRB,28,29.96,,,30.11,0.01,30.13,44,38,41,-11.9,,,,24,0,516,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,77,44,60,7.4,,,,5,0,518,1835,HZ:08,0,0,0,29.85,,7.3,27,60,21,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-04-18 23:51,FM-15,OVC:08 12,9,,44,6.7,41,5,37,2.8,76,7,VRB,22,30.06,,,30.2,0,30.23,77,44,60,7.4,,,,5,0,518,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,60,71,18.8,,,,0,6,519,1834,,0,0,0,29.72,,5.5,31,250,18,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-04-18 23:51,FM-15,CLR:00,10,,68,20,57,13.9,48,8.9,49,5,VRB,,29.71,,,29.85,0,29.88,82,60,71,18.8,,,,0,6,519,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,63,46,54,2.1,,,,11,0,521,1833,,0,0,0,29.83,,5.5,23,260,15,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-04-18 23:51,FM-15,CLR:00,10,,60,15.6,51,10.3,41,5,50,8,VRB,18,29.64,,,29.79,0,29.81,63,46,54,2.1,,,,11,0,521,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,51,37,44,-7.5,,,,21,0,522,1832,,0,0,0,29.99,,3.7,19,180,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-04-18 23:51,FM-15,CLR:00,10,,47,8.3,39,4,28,-2.2,48,5,VRB,,29.93,,,30.08,0,30.1,51,37,44,-7.5,,,,21,0,522,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,51,38,44,-7.1,,,,21,0,524,1831,RA:16 HZ:08,0.01,0,0,30.01,,4.8,20,320,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-04-18 23:51,FM-15,CLR:00,10,,40,4.4,33,0.3,19,-7.2,43,5,10,,30.05,,,30.2,0,30.22,51,38,44,-7.1,,,,21,0,524,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,32,40,-10.8,,,,25,0,525,1830,,T,0,0,30.02,,5.4,21,310,14,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-04-18 23:51,FM-15,OVC:08 38,10,,41,5,37,2.5,30,-1.1,65,0,0,,30.01,,,30.16,0,30.18,49,32,40,-10.8,,,,25,0,525,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,46,32,39,-11.4,,,,26,0,527,1829,,0,0,0,29.77,,8.5,30,290,18,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-04-18 23:51,FM-15,CLR:00,10,,34,1.1,28,-2.2,16,-8.9,48,10,310,18,29.92,,,30.06,0,30.09,46,32,39,-11.4,,,,26,0,527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,37,43,-7,,,,22,0,529,1828,,0,0,0,29.7,,7.4,24,290,16,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-04-18 23:51,FM-15,CLR:00,10,,37,2.8,30,-1.2,16,-8.9,42,14,20,20,29.76,,,29.91,0,29.93,49,37,43,-7,,,,22,0,529,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,62,37,50,0.3,,,,15,0,530,1827,RA:16 BR:13,0.11,0,0,29.78,,4.8,27,250,15,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-04-18 23:51,FM-15,BKN:07 110,10,,49,9.4,43,6.2,36,2.2,61,7,VRB,17,29.53,,,29.68,0,29.7,62,37,50,0.3,,,,15,0,530,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,45,34,40,-9.3,,,,25,0,532,1826,,0,0,0,29.9,,8.8,31,270,20,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-04-18 23:51,FM-15,CLR:00,10,,39,3.9,31,-0.6,15,-9.4,38,5,280,,29.98,,,30.13,0,30.15,45,34,40,-9.3,,,,25,0,532,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,40,48,-0.9,,,,17,0,533,1825,RA:16 FG:01 BR:13 HZ:08,0.04,0,0,29.44,,8.6,42,260,22,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-04-18 23:51,FM-15,CLR:00,10,,40,4.4,33,0.4,20,-6.7,45,15,290,31,29.71,,,29.86,0,29.88,56,40,48,-0.9,,,,17,0,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,43,39,41,-7.6,,,,24,0,535,1824,RA:16 BR:13,0.26,0,T,29.95,,4.6,16,60,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-04-18 23:51,FM-15,OVC:08 3,1.25,BR:1 ||,41,5,41,4.8,40,4.4,96,5,50,,29.68,,,29.82,0,29.84,43,39,41,-7.6,,,,24,0,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,43,33,38,-10.2,,,,27,0,537,1823,SN:18 FG:01 BR:13,0.59,5.5,5,29.96,,5.8,22,10,16,20,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-04-18 23:51,FM-15,CLR:00,10,,40,4.4,36,2.4,31,-0.6,70,0,0,,30.04,,,30.18,0,30.21,43,33,38,-10.2,,,,27,0,537,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-04-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,60,43,52,4.2,,,,13,0,538,1821,,0,0,0,29.86,,6.7,25,180,14,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-04-18 23:51,FM-15,BKN:07 110,10,,44,6.7,35,1.4,18,-7.8,35,10,110,,29.92,,,30.06,0,30.09,60,44,52,4.2,,,,13,0,538,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,31-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,58,39,48,0.5,,,,17,0,540,1820,,0,0,0,30.02,,,25,300,16,170,46.4,33.9,40.1,,,,,,29.77,29.91,,,-3.3,-1.3,-2.4,0.81,5.17,,,8.2,21-21,8,22,0,0,13,0,,,,,-9999,-9999,,-9999,-9999,765,0,65,-1,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,31-03-18 23:51,FM-15,CLR:00,10,,46,7.8,36,2.1,18,-7.8,32,6,VRB,,29.94,,,30.09,0,30.11,58,39,48,0.5,,,,17,0,540,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,62,44,53,5.9,,,,12,0,542,1819,RA:16 BR:13 HZ:08,0.03,0,0,29.62,,4,24,290,15,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-03-18 23:51,FM-15,FEW:02 100,10,,45,7.2,38,3.4,28,-2.2,52,6,300,,29.9,,,30.05,0,30.07,62,45,54,6.9,,,,11,0,542,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,49,51,4.3,,,,14,0,543,1818,RA:16 BR:13 HZ:08,0.03,0,0,29.8,,2.8,16,160,9,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-03-18 23:51,FM-15,OVC:08 7,4,BR:1 ||,50,10,48,9.2,47,8.3,89,0,0,,29.64,,,29.79,0,29.81,53,49,51,4.3,,,,14,0,543,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,52,38,45,-1.4,,,,20,0,545,1817,RA:16 BR:13,0.03,0,0,29.92,,4,17,250,12,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-03-18 23:51,FM-15,OVC:08 60,9,,50,10,46,7.9,42,5.6,74,0,0,,29.87,,,30.02,0,30.04,52,38,45,-1.4,,,,20,0,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,47,34,40,-6,,,,25,0,547,1816,RA:16 BR:13,0.01,0,0,30.3,,3.4,14,60,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-03-18 23:51,FM-15,OVC:08 42,6,-RA:02 BR:1 |RA:61 |,38,3.3,36,2.4,34,1.1,86,0,0,,30.07,,,30.22,0.01,30.24,47,34,40,-6,,,,25,0,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,34,42,-3.6,,,,23,0,548,1815,,0,0,0,30.52,,5.8,28,60,21,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-03-18 23:51,FM-15,CLR:00,10,,38,3.3,33,0.6,25,-3.9,60,5,VRB,,30.51,,,30.65,0,30.68,50,34,42,-3.6,,,,23,0,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,45,33,39,-6.3,,,,26,0,550,1814,,0,0,0,30.24,,8.2,29,50,20,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-03-18 23:51,FM-15,CLR:00,10,,37,2.8,31,-0.4,21,-6.1,52,7,VRB,,30.45,,,30.6,0,30.62,45,33,39,-6.3,,,,26,0,550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,51,35,43,-1.9,,,,22,0,551,1813,,0,0,0,29.94,,6.1,19,10,12,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-03-18 23:51,FM-15,CLR:00,10,,38,3.3,31,-0.7,17,-8.3,43,10,VRB,,30.01,,,30.15,0,30.18,51,35,43,-1.9,,,,22,0,551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,35,42,-2.6,,,,23,0,553,1812,,T,0,1,29.86,,5.6,21,350,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-03-18 23:51,FM-15,OVC:08 100,10,,39,3.9,32,0.3,21,-6.1,48,0,0,,29.93,,,30.08,0,30.1,49,35,42,-2.6,,,,23,0,553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,32,41,-3.2,,,,24,0,555,1811,SN:18 BR:13 HZ:08,0.06,0.2,8,29.65,,6.8,23,320,14,310,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-03-18 23:51,FM-15,CLR:00,10,,39,3.9,32,0.1,20,-6.7,46,8,320,,29.84,,,29.99,0,30.01,50,32,41,-3.2,,,,24,0,555,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,39,31,35,-8.9,,,,30,0,556,1810,SN:18 FG:01 FZFG:22 BR:13,0.99,8.2,0,29.52,,10.7,33,60,22,50,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-03-18 23:51,FM-15,VV:09 10,0.75,-SN:03 BR:1 |SN:71 |,32,0,32,-0.2,31,-0.6,96,5,VRB,20,29.55,,,29.7,0.03,29.72,39,31,35,-8.9,,,,30,0,556,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,39,30,34,-9.6,,,,31,0,558,1809,RA:16,T,0,0,29.74,,9,23,60,16,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-03-18 23:51,FM-15,OVC:08 50,10,,38,3.3,33,0.6,25,-3.9,60,9,VRB,,29.62,,,29.77,0,29.79,39,30,34,-9.6,,,,31,0,558,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,47,33,40,-3.2,,,,25,0,600,1808,,0,0,0,29.78,,5.8,18,20,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-03-18 23:51,FM-15,CLR:00,10,,36,2.2,27,-2.7,6,-14.4,28,5,70,,29.83,,,29.97,0,30,47,33,40,-3.2,,,,25,0,600,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,43,28,36,-6.9,,,,29,0,601,1807,,0,0,0,29.76,,6.3,26,310,16,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-03-18 23:51,FM-15,CLR:00,10,,38,3.3,31,-0.5,18,-7.8,44,3,260,,29.75,,,29.9,0,29.92,43,28,36,-6.9,,,,29,0,601,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,17-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,48,27,38,-4.6,,,,27,0,603,1806,,0,0,0,29.66,,7.7,27,280,17,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,17-03-18 23:51,FM-15,CLR:00,10,,38,3.3,31,-0.8,16,-8.9,41,0,0,,29.68,,,29.82,0,29.84,48,27,38,-4.6,,,,27,0,603,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,30,35,-7.3,,,,30,0,605,1805,,0,0,0,29.61,,9.9,42,280,20,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-03-18 23:51,FM-15,CLR:00,10,,30,-1.1,24,-4.3,11,-11.7,45,9,290,21,29.77,,,29.92,0,29.94,40,30,35,-7.3,,,,30,0,605,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-03-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,48,32,40,-2,,,,25,0,606,1803,,0,0,0,29.42,,10.1,31,280,17,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-03-18 23:51,FM-15,CLR:00,10,,36,2.2,32,0.1,26,-3.3,67,7,280,,29.47,,,29.61,0,29.64,48,32,40,-2,,,,25,0,606,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
