ELEVATION,LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection
42.7,40.77898,-73.96925,22-12-11 23:59,58,48,53,17.5,,,,12,0,718,1632,0.06,0,0,29.87,5.4,22,280,15,280
42.7,40.77898,-73.96925,21-12-11 23:59,62,42,52,16.2,,,,13,0,717,1632,0.11,0,0,29.78,6,35,280,24,270
42.7,40.77898,-73.96925,20-12-11 23:59,48,41,44,8,,,,21,0,717,1631,0.01,0,0,29.99,4.9,23,310,14,280
42.7,40.77898,-73.96925,19-12-11 23:59,47,28,38,1.7,,,,27,0,716,1631,0,0,0,29.97,7.7,25,220,17,210
42.7,40.77898,-73.96925,18-12-11 23:59,31,22,26,-10.6,,,,39,0,715,1630,0,0,0,30.1,4.5,20,30,14,330
42.7,40.77898,-73.96925,17-12-11 23:59,42,31,36,-0.9,,,,29,0,715,1630,0,0,0,,,22,320,14,290
42.7,40.77898,-73.96925,16-12-11 23:59,59,41,50,12.8,,,,15,0,714,1630,0,0,0,29.88,7.7,33,300,23,290
42.7,40.77898,-73.96925,15-12-11 23:59,59,47,53,15.5,,,,12,0,714,1629,T,0,0,29.87,8,23,220,17,230
42.7,40.77898,-73.96925,14-12-11 23:59,50,36,43,5.1,,,,22,0,713,1629,0,0,0,30.22,,,,8,160
42.7,40.77898,-73.96925,13-12-11 23:59,47,32,40,1.8,,,,25,0,712,1629,0,0,0,30.22,4.4,17,320,13,320
42.7,40.77898,-73.96925,12-12-11 23:59,44,33,38,-0.5,,,,27,0,711,1629,0,0,0,30.4,4,14,220,9,230
42.7,40.77898,-73.96925,11-12-11 23:59,39,29,34,-4.9,,,,31,0,711,1628,0,0,0,30.43,3.9,14,240,10,240
42.7,40.77898,-73.96925,10-12-11 23:59,46,32,39,-0.2,,,,26,0,710,1628,0,0,0,30.13,6.3,22,330,15,280
42.7,40.77898,-73.96925,09-12-11 23:59,52,36,44,4.5,,,,21,0,709,1628,0,0,0,30.13,5.2,21,170,14,170
42.7,40.77898,-73.96925,08-12-11 23:59,45,36,40,0.1,,,,25,0,708,1628,0.16,0,0,29.82,9.2,39,300,21,280
42.7,40.77898,-73.96925,07-12-11 23:59,62,42,52,11.7,,,,13,0,707,1628,1.68,0,0,29.56,4.5,31,310,17,290
42.7,40.77898,-73.96925,06-12-11 23:59,62,56,59,18.4,,,,6,0,706,1628,0.2,0,0,29.86,4,21,220,15,190
42.7,40.77898,-73.96925,05-12-11 23:59,59,47,53,12,,,,12,0,705,1628,0,0,0,30.18,2.9,17,220,14,210
42.7,40.77898,-73.96925,04-12-11 23:59,55,42,48,6.7,,,,17,0,704,1628,0,0,0,30.35,3.9,21,180,14,210
42.7,40.77898,-73.96925,03-12-11 23:59,47,37,42,0.3,,,,23,0,703,1628,0,0,0,30.47,4.3,15,60,10,40
42.7,40.77898,-73.96925,02-12-11 23:59,52,39,46,3.9,,,,19,0,703,1629,0,0,0,30.2,5.4,22,290,15,290
42.7,40.77898,-73.96925,01-12-11 23:59,50,37,44,1.6,,,,21,0,702,1629,0,0,0,30.03,7.5,25,270,17,290
42.7,40.77898,-73.96925,30-11-11 23:59,52,43,48,5.2,,,,17,0,700,1629,0,0,0,29.56,,26,240,17,290
42.7,40.77898,-73.96925,29-11-11 23:59,66,51,58,14.8,,,,7,0,659,1629,0.47,0,0,29.73,7.3,30,190,17,180
42.7,40.77898,-73.96925,28-11-11 23:59,70,56,63,19.5,,,,2,0,658,1630,0,0,0,29.97,5.6,18,170,13,200
42.7,40.77898,-73.96925,27-11-11 23:59,63,47,55,11.1,,,,10,0,657,1630,0,0,0,29.99,4.8,21,170,13,180
42.7,40.77898,-73.96925,26-11-11 23:59,65,50,58,13.7,,,,7,0,656,1630,0,0,0,30.04,3.1,14,230,9,230
42.7,40.77898,-73.96925,25-11-11 23:59,61,46,54,9.4,,,,11,0,655,1631,0,0,0,30,5.7,18,240,13,230
42.7,40.77898,-73.96925,24-11-11 23:59,54,37,46,1,,,,19,0,654,1631,0,0,0,29.99,5.1,16,260,12,260
42.7,40.77898,-73.96925,23-11-11 23:59,53,39,46,0.7,,,,19,0,653,1632,0.46,0,0,29.59,6.9,25,330,18,80
42.7,40.77898,-73.96925,22-11-11 23:59,50,43,46,0.3,,,,19,0,652,1632,1.16,0,0,30.1,7.6,25,130,17,90
42.7,40.77898,-73.96925,21-11-11 23:59,59,46,52,6,,,,13,0,651,1633,0.12,0,0,30.1,4.8,20,50,15,30
42.7,40.77898,-73.96925,20-11-11 23:59,65,49,57,10.6,,,,8,0,650,1634,0,0,0,29.99,8.6,26,220,16,230
42.7,40.77898,-73.96925,19-11-11 23:59,51,38,44,-2.7,,,,21,0,648,1634,0,0,0,30.22,6.6,23,200,16,200
42.7,40.77898,-73.96925,18-11-11 23:59,46,36,41,-6,,,,24,0,647,1635,0,0,0,30.18,6.9,23,270,15,230
42.7,40.77898,-73.96925,17-11-11 23:59,53,40,46,-1.4,,,,19,0,646,1636,0.07,0,0,29.73,6.8,24,300,16,300
42.7,40.77898,-73.96925,16-11-11 23:59,59,53,56,8.3,,,,9,0,645,1636,0.73,0,0,29.67,3.4,15,340,10,330
42.7,40.77898,-73.96925,15-11-11 23:59,65,58,62,14,,,,3,0,644,1637,T,0,0,29.71,5.1,25,220,16,200
42.7,40.77898,-73.96925,14-11-11 23:59,69,54,62,13.7,,,,3,0,643,1638,0,0,0,29.72,6.9,23,230,15,210
42.7,40.77898,-73.96925,13-11-11 23:59,61,47,54,5.4,,,,11,0,641,1639,0,0,0,29.91,5.6,21,220,14,210
42.7,40.77898,-73.96925,12-11-11 23:59,57,39,48,-0.9,,,,17,0,640,1640,0,0,0,29.94,7.4,22,200,14,210
42.7,40.77898,-73.96925,11-11-11 23:59,48,41,44,-5.2,,,,21,0,639,1641,0.02,0,0,29.6,8.3,31,310,18,270
42.7,40.77898,-73.96925,10-11-11 23:59,67,47,57,7.5,,,,8,0,638,1641,0.02,0,0,29.69,3.4,22,280,14,280
42.7,40.77898,-73.96925,09-11-11 23:59,65,51,58,8.2,,,,7,0,637,1642,0,0,0,29.99,3.5,15,140,10,150
42.7,40.77898,-73.96925,08-11-11 23:59,68,53,60,9.9,,,,5,0,636,1643,0,0,0,30.09,2.3,13,50,12,50
42.7,40.77898,-73.96925,07-11-11 23:59,62,45,54,3.6,,,,11,0,634,1644,0,0,0,30.16,4.4,15,240,10,240
42.7,40.77898,-73.96925,06-11-11 23:59,54,38,46,-4.7,,,,19,0,633,1646,0,0,0,30.32,4.1,16,220,12,230
42.7,40.77898,-73.96925,05-11-11 23:59,49,36,42,-9,,,,23,0,632,1647,0,0,0,30.28,4.9,22,50,15,40
42.7,40.77898,-73.96925,04-11-11 23:59,53,41,47,-4.3,,,,18,0,631,1648,0,0,0,29.92,8.3,30,40,21,40
42.7,40.77898,-73.96925,03-11-11 23:59,59,46,52,0.5,,,,13,0,630,1649,0,0,0,29.92,5.9,18,220,14,230
42.7,40.77898,-73.96925,02-11-11 23:59,57,42,50,-1.8,,,,15,0,628,1650,0,0,0,30.19,2.1,13,230,8,230
42.7,40.77898,-73.96925,01-11-11 23:59,55,45,50,-2.1,,,,15,0,627,1651,0,0,0,30.17,6,20,60,16,60
42.7,40.77898,-73.96925,31-10-11 23:59,53,37,45,-7.4,,,,20,0,626,1652,0,2.9,0,30.21,,14,140,9,140
42.7,40.77898,-73.96925,30-10-11 23:59,46,33,40,-12.6,,,,25,0,625,1654,0.01,T,0,29.97,5.8,22,270,14,290
42.7,40.77898,-73.96925,29-10-11 23:59,45,33,39,-13.9,,,,26,0,624,1655,2,2.9,0,29.83,8.8,30,60,22,50
42.7,40.77898,-73.96925,28-10-11 23:59,49,36,42,-11.2,,,,23,0,623,1656,0,0,0,30.03,5,17,60,13,60
42.7,40.77898,-73.96925,27-10-11 23:59,61,38,50,-3.5,,,,15,0,621,1657,0.63,0,0,29.55,6.4,25,330,17,330
42.7,40.77898,-73.96925,26-10-11 23:59,62,51,56,2.3,,,,9,0,620,1659,0,0,0,29.74,2.8,15,230,10,230
42.7,40.77898,-73.96925,25-10-11 23:59,62,50,56,2,,,,9,0,619,1700,0,0,0,29.88,6.4,26,310,16,270
42.7,40.77898,-73.96925,24-10-11 23:59,61,50,56,1.7,,,,9,0,618,1701,0,0,0,29.91,3.7,17,190,10,140
42.7,40.77898,-73.96925,23-10-11 23:59,59,50,54,-0.6,,,,11,0,617,1703,0,0,0,29.97,2.1,,,,
42.7,40.77898,-73.96925,22-10-11 23:59,60,47,54,-0.9,,,,11,0,616,1704,0,0,0,29.92,4.3,,,10,270
42.7,40.77898,-73.96925,21-10-11 23:59,56,50,53,-2.2,,,,12,0,615,1706,0,0,0,29.76,6.7,21,99,10,240
42.7,40.77898,-73.96925,20-10-11 23:59,67,54,60,4.5,,,,5,0,613,1707,0.01,0,0,29.32,8,31,240,,
42.7,40.77898,-73.96925,19-10-11 23:59,62,60,61,5.2,,,,4,0,612,1708,1.12,0,0,29.54,10.9,37,70,,
42.7,40.77898,-73.96925,18-10-11 23:59,68,54,61,4.9,,,,4,0,611,1710,0.01,0,0,29.7,3.5,13,150,9,150
42.7,40.77898,-73.96925,17-10-11 23:59,65,57,61,4.6,,,,4,0,610,1711,T,0,0,29.58,7.8,23,220,15,230
42.7,40.77898,-73.96925,16-10-11 23:59,66,54,60,3.3,,,,5,0,609,1713,0,0,0,29.67,7.8,26,180,18,260
42.7,40.77898,-73.96925,15-10-11 23:59,65,54,60,3,,,,5,0,608,1714,0,0,0,29.49,7.7,30,250,20,230
42.7,40.77898,-73.96925,14-10-11 23:59,70,57,64,6.7,,,,1,0,607,1716,1.02,0,0,29.37,5.8,25,260,13,230
42.7,40.77898,-73.96925,13-10-11 23:59,66,58,62,4.3,,,,3,0,606,1717,0.34,0,0,29.62,7.3,20,30,13,50
42.7,40.77898,-73.96925,12-10-11 23:59,63,58,60,2,,,,5,0,605,1719,0.45,0,0,29.96,10.1,29,50,21,60
42.7,40.77898,-73.96925,11-10-11 23:59,73,62,68,9.6,,,,0,3,604,1721,0,0,0,30.02,6.3,16,70,13,60
42.7,40.77898,-73.96925,10-10-11 23:59,81,61,71,12.3,,,,0,6,603,1722,0,0,0,30.08,1.6,10,290,8,50
42.7,40.77898,-73.96925,09-10-11 23:59,84,60,72,12.9,,,,0,7,601,1724,0,0,0,30.21,2.6,10,300,8,270
42.7,40.77898,-73.96925,08-10-11 23:59,77,54,66,6.6,,,,0,1,600,1725,0,0,0,30.3,2.7,16,240,12,250
42.7,40.77898,-73.96925,07-10-11 23:59,66,48,57,-2.8,,,,8,0,559,1727,0,0,0,30.29,1.9,14,250,10,240
42.7,40.77898,-73.96925,06-10-11 23:59,67,47,57,-3.2,,,,8,0,558,1728,0,0,0,30.18,2.8,14,270,10,60
42.7,40.77898,-73.96925,05-10-11 23:59,71,53,62,1.5,,,,3,0,557,1730,0,0,0,29.93,7.4,22,60,16,290
42.7,40.77898,-73.96925,04-10-11 23:59,63,49,56,-4.9,,,,9,0,556,1732,0,0,0,29.87,4.7,18,300,13,290
42.7,40.77898,-73.96925,03-10-11 23:59,58,48,53,-8.3,,,,12,0,555,1733,0.05,0,0,29.86,2.4,13,150,9,190
42.7,40.77898,-73.96925,02-10-11 23:59,64,50,57,-4.7,,,,8,0,554,1735,0.06,0,0,29.65,4.8,23,160,14,150
42.7,40.77898,-73.96925,01-10-11 23:59,67,50,58,-4.1,,,,7,0,553,1737,0.39,0,0,29.53,4.8,18,30,13,40
42.7,40.77898,-73.96925,30-09-11 23:59,76,58,67,4.5,,,,0,2,552,1738,0.72,0,0,29.54,,17,150,12,260
42.7,40.77898,-73.96925,29-09-11 23:59,73,61,67,4.1,,,,0,2,551,1740,0.4,0,0,29.57,4.6,29,250,17,250
42.7,40.77898,-73.96925,28-09-11 23:59,74,68,71,7.7,,,,0,6,550,1742,0.11,0,0,29.78,5.7,18,80,13,130
42.7,40.77898,-73.96925,27-09-11 23:59,77,69,73,9.3,,,,0,8,549,1743,0,0,0,29.83,3.5,15,140,12,140
42.7,40.77898,-73.96925,26-09-11 23:59,80,68,74,9.9,,,,0,9,548,1745,0,0,0,29.84,1,12,140,9,140
42.7,40.77898,-73.96925,25-09-11 23:59,80,70,75,10.5,,,,0,10,547,1747,0,0,0,29.92,0.9,10,60,7,40
42.7,40.77898,-73.96925,24-09-11 23:59,76,70,73,8.1,,,,0,8,546,1748,0,0,0,29.87,2,15,310,9,330
42.7,40.77898,-73.96925,23-09-11 23:59,73,69,71,5.7,,,,0,6,545,1750,2.61,0,0,29.9,4.2,15,160,10,150
42.7,40.77898,-73.96925,22-09-11 23:59,80,68,74,8.3,,,,0,9,544,1752,0.02,0,0,29.96,1.5,15,150,9,170
42.7,40.77898,-73.96925,21-09-11 23:59,73,63,68,1.9,,,,0,3,543,1753,0.06,0,0,30.06,2.3,16,170,9,120
42.7,40.77898,-73.96925,20-09-11 23:59,68,61,64,-2.5,,,,1,0,542,1755,0.06,0,0,29.98,4,20,220,13,130
42.7,40.77898,-73.96925,19-09-11 23:59,68,52,60,-6.9,,,,5,0,541,1757,0,0,0,30.09,4.8,15,230,10,50
42.7,40.77898,-73.96925,18-09-11 23:59,68,53,60,-7.3,,,,5,0,540,1759,0,0,0,30.24,7.4,26,70,17,60
42.7,40.77898,-73.96925,17-09-11 23:59,65,53,59,-8.7,,,,6,0,539,1800,0,0,0,30.27,5.4,21,80,16,70
42.7,40.77898,-73.96925,16-09-11 23:59,65,51,58,-10,,,,7,0,538,1802,0,0,0,30.12,5.3,21,340,13,280
42.7,40.77898,-73.96925,15-09-11 23:59,76,53,64,-4.4,,,,1,0,537,1804,0.07,0,0,29.78,4.6,25,300,15,340
42.7,40.77898,-73.96925,14-09-11 23:59,85,70,78,9.2,,,,0,13,536,1805,0,0,0,29.77,4.8,18,240,12,230
42.7,40.77898,-73.96925,13-09-11 23:59,82,67,74,4.9,,,,0,9,535,1807,0,0,0,29.79,4.7,18,200,13,230
42.7,40.77898,-73.96925,12-09-11 23:59,80,66,73,3.5,,,,0,8,534,1809,0,0,0,29.85,2,15,160,9,160
42.7,40.77898,-73.96925,11-09-11 23:59,71,64,68,-1.8,,,,0,3,533,1810,0.01,0,0,29.94,4.4,16,60,10,60
42.7,40.77898,-73.96925,10-09-11 23:59,80,68,74,3.8,,,,0,9,532,1812,T,0,0,29.78,3.7,16,50,12,50
42.7,40.77898,-73.96925,09-09-11 23:59,84,67,76,5.5,,,,0,11,531,1814,0,0,0,29.71,4.4,14,230,10,60
42.7,40.77898,-73.96925,08-09-11 23:59,79,63,71,0.2,,,,0,6,530,1815,0.9,0,0,29.84,6.6,23,50,17,60
42.7,40.77898,-73.96925,07-09-11 23:59,68,62,65,-6.1,,,,0,0,529,1817,1.21,0,0,29.94,10.8,26,60,18,60
42.7,40.77898,-73.96925,06-09-11 23:59,75,60,68,-3.4,,,,0,3,528,1819,3.22,0,0,29.84,8.4,25,70,18,50
42.7,40.77898,-73.96925,05-09-11 23:59,81,72,76,4.3,,,,0,11,527,1820,T,0,0,29.67,5.2,21,240,13,230
42.7,40.77898,-73.96925,04-09-11 23:59,86,72,79,7,,,,0,14,526,1822,0,0,0,29.74,5.1,18,220,13,230
42.7,40.77898,-73.96925,03-09-11 23:59,83,66,74,1.8,,,,0,9,525,1824,0,0,0,29.81,4.5,15,220,10,220
42.7,40.77898,-73.96925,02-09-11 23:59,78,65,72,-0.5,,,,0,7,524,1825,0,0,0,29.95,3.6,13,220,10,50
42.7,40.77898,-73.96925,01-09-11 23:59,83,66,74,1.3,,,,0,9,523,1827,0,0,0,30.01,3.5,16,150,10,140
42.7,40.77898,-73.96925,31-08-11 23:59,85,63,74,1,,,,0,9,523,1829,0,0,0,30.03,,12,50,9,50
42.7,40.77898,-73.96925,30-08-11 23:59,82,61,72,-1.2,,,,0,7,522,1830,0,0,0,29.97,3.3,17,70,13,60
42.7,40.77898,-73.96925,29-08-11 23:59,77,59,68,-5.4,,,,0,3,521,1832,0,0,0,29.79,4.1,16,300,12,300
42.7,40.77898,-73.96925,28-08-11 23:59,75,65,70,-3.6,,,,0,5,520,1833,3.99,0,0,28.99,14,60,70,32,70
42.7,40.77898,-73.96925,27-08-11 23:59,78,71,74,0.2,,,,0,9,519,1835,2.88,0,0,29.62,7.7,37,70,22,60
42.7,40.77898,-73.96925,26-08-11 23:59,83,71,77,3,,,,0,12,518,1837,0,0,0,29.83,2,13,50,9,50
42.7,40.77898,-73.96925,25-08-11 23:59,78,72,75,0.8,,,,0,10,517,1838,0.49,0,0,29.77,6.5,23,220,15,220
42.7,40.77898,-73.96925,24-08-11 23:59,80,67,74,-0.4,,,,0,9,516,1840,0,0,0,29.89,7.3,23,180,14,180
42.7,40.77898,-73.96925,23-08-11 23:59,79,61,70,-4.5,,,,0,5,515,1841,0,0,0,29.88,3.8,16,280,10,260
42.7,40.77898,-73.96925,22-08-11 23:59,77,65,71,-3.7,,,,0,6,514,1843,0,0,0,29.7,6.9,24,270,14,280
42.7,40.77898,-73.96925,21-08-11 23:59,84,70,77,2.2,,,,0,12,513,1844,0.67,0,0,29.77,4.8,22,160,13,150
42.7,40.77898,-73.96925,20-08-11 23:59,85,64,74,-1,,,,0,9,512,1846,0,0,0,29.81,2.2,14,230,9,230
42.7,40.77898,-73.96925,19-08-11 23:59,84,65,74,-1.1,,,,0,9,511,1847,1.24,0,0,29.79,3.4,29,280,18,260
42.7,40.77898,-73.96925,18-08-11 23:59,83,67,75,-0.2,,,,0,10,510,1849,0.07,0,0,29.87,5,22,210,14,210
42.7,40.77898,-73.96925,17-08-11 23:59,86,66,76,0.7,,,,0,11,509,1850,0,0,0,29.95,1.7,16,240,9,220
42.7,40.77898,-73.96925,16-08-11 23:59,78,65,72,-3.4,,,,0,7,508,1851,0.02,0,0,29.7,4.7,17,70,13,60
42.7,40.77898,-73.96925,15-08-11 23:59,77,68,72,-3.5,,,,0,7,507,1853,0.56,0,0,29.54,4.2,13,60,10,60
42.7,40.77898,-73.96925,14-08-11 23:59,72,67,70,-5.6,,,,0,5,506,1854,5.81,0,0,29.72,5,24,130,15,130
42.7,40.77898,-73.96925,13-08-11 23:59,85,69,77,1.3,,,,0,12,505,1856,T,0,0,29.89,2.8,17,200,10,240
42.7,40.77898,-73.96925,12-08-11 23:59,84,64,74,-1.8,,,,0,9,504,1857,0,0,0,29.86,3,15,270,10,240
42.7,40.77898,-73.96925,11-08-11 23:59,82,69,76,0.1,,,,0,11,503,1858,0,0,0,29.67,3.5,18,270,13,270
42.7,40.77898,-73.96925,10-08-11 23:59,86,70,78,2,,,,0,13,502,1900,0,0,0,29.48,5.3,21,260,15,270
42.7,40.77898,-73.96925,09-08-11 23:59,83,71,77,0.9,,,,0,12,501,1901,2.09,0,0,29.44,4.4,17,170,10,150
42.7,40.77898,-73.96925,08-08-11 23:59,90,74,82,5.9,,,,0,17,500,1902,0,0,0,29.44,4.2,23,60,17,30
42.7,40.77898,-73.96925,07-08-11 23:59,89,73,81,4.8,,,,0,16,459,1904,0.16,0,0,29.55,3.5,20,350,13,200
42.7,40.77898,-73.96925,06-08-11 23:59,85,72,78,1.7,,,,0,13,458,1905,0.19,0,0,29.87,5.8,20,180,13,160
42.7,40.77898,-73.96925,05-08-11 23:59,86,70,78,1.7,,,,0,13,457,1906,0,0,0,29.92,4.5,18,180,13,160
42.7,40.77898,-73.96925,04-08-11 23:59,84,67,76,-0.4,,,,0,11,456,1907,0,0,0,29.76,4.6,17,50,15,50
42.7,40.77898,-73.96925,03-08-11 23:59,88,67,78,1.6,,,,0,13,455,1908,0.76,0,0,29.6,3.2,16,170,12,120
42.7,40.77898,-73.96925,02-08-11 23:59,91,73,82,5.5,,,,0,17,454,1909,0,0,0,29.6,3.9,18,280,13,260
42.7,40.77898,-73.96925,01-08-11 23:59,94,71,82,5.5,,,,0,17,453,1911,0.02,0,0,29.72,3.2,23,110,17,100
42.7,40.77898,-73.96925,31-07-11 23:59,91,71,81,4.4,,,,0,16,452,1912,T,0,0,29.88,,16,270,10,260
42.7,40.77898,-73.96925,30-07-11 23:59,91,74,82,5.4,,,,0,17,451,1913,0,0,0,29.76,5.4,18,290,13,290
42.7,40.77898,-73.96925,29-07-11 23:59,84,71,78,1.3,,,,0,13,450,1914,1.08,0,0,29.76,3.7,16,70,13,70
42.7,40.77898,-73.96925,28-07-11 23:59,87,71,79,2.3,,,,0,14,449,1915,0,0,0,29.88,3.1,15,120,10,210
42.7,40.77898,-73.96925,27-07-11 23:59,84,68,76,-0.7,,,,0,11,448,1916,0,0,0,29.76,4.3,17,270,13,290
42.7,40.77898,-73.96925,26-07-11 23:59,90,69,80,3.3,,,,0,15,447,1917,0.14,0,0,29.59,3.6,25,320,15,330
42.7,40.77898,-73.96925,25-07-11 23:59,80,68,74,-2.8,,,,0,9,446,1918,0.32,0,0,29.74,5.4,21,180,13,160
42.7,40.77898,-73.96925,24-07-11 23:59,91,78,84,7.2,,,,0,19,446,1919,0.03,0,0,29.76,3.5,17,30,13,50
42.7,40.77898,-73.96925,23-07-11 23:59,100,83,92,15.2,,,,0,27,445,1920,0,0,0,29.74,4,18,290,12,270
42.7,40.77898,-73.96925,22-07-11 23:59,104,84,94,17.2,,,,0,29,444,1920,0,0,0,29.67,4.5,17,220,12,280
42.7,40.77898,-73.96925,21-07-11 23:59,97,75,86,9.2,,,,0,21,443,1921,0,0,0,29.65,5.8,22,250,15,210
42.7,40.77898,-73.96925,20-07-11 23:59,89,75,82,5.2,,,,0,17,442,1922,0,0,0,29.74,3.6,15,150,10,140
42.7,40.77898,-73.96925,19-07-11 23:59,94,75,84,7.2,,,,0,19,441,1923,0,0,0,29.68,4,17,40,12,50
42.7,40.77898,-73.96925,18-07-11 23:59,95,75,85,8.2,,,,0,20,440,1924,0.11,0,0,29.76,5.3,20,250,14,270
42.7,40.77898,-73.96925,17-07-11 23:59,91,72,82,5.2,,,,0,17,440,1924,0,0,0,29.97,5.8,18,230,13,280
42.7,40.77898,-73.96925,16-07-11 23:59,90,70,80,3.3,,,,0,15,439,1925,0,0,0,29.98,4.7,17,220,10,240
42.7,40.77898,-73.96925,15-07-11 23:59,87,66,76,-0.7,,,,0,11,438,1926,0,0,0,29.92,4.3,18,290,10,60
42.7,40.77898,-73.96925,14-07-11 23:59,84,64,74,-2.7,,,,0,9,437,1926,0,0,0,29.85,7,23,90,17,50
42.7,40.77898,-73.96925,13-07-11 23:59,86,69,78,1.4,,,,0,13,436,1927,0.11,0,0,29.62,5.6,25,290,16,290
42.7,40.77898,-73.96925,12-07-11 23:59,93,78,86,9.4,,,,0,21,436,1927,0,0,0,29.57,7.1,23,220,15,270
42.7,40.77898,-73.96925,11-07-11 23:59,91,74,82,5.5,,,,0,17,435,1928,0,0,0,29.79,5.2,20,220,14,220
42.7,40.77898,-73.96925,10-07-11 23:59,86,68,77,0.6,,,,0,12,434,1928,0,0,0,29.89,2,13,150,10,230
42.7,40.77898,-73.96925,09-07-11 23:59,88,67,78,1.7,,,,0,13,433,1929,0,0,0,29.68,4.4,17,290,13,290
42.7,40.77898,-73.96925,08-07-11 23:59,85,68,76,-0.2,,,,0,11,433,1929,0.4,0,0,29.71,3.3,17,60,13,60
42.7,40.77898,-73.96925,07-07-11 23:59,92,74,83,6.9,,,,0,18,432,1929,0,0,0,29.76,3.9,17,170,10,210
42.7,40.77898,-73.96925,06-07-11 23:59,89,73,81,5,,,,0,16,431,1930,T,0,0,29.77,4.3,18,130,13,230
42.7,40.77898,-73.96925,05-07-11 23:59,87,70,78,2.1,,,,0,13,431,1930,0,0,0,29.78,4,16,310,12,280
42.7,40.77898,-73.96925,04-07-11 23:59,86,70,78,2.2,,,,0,13,430,1930,0,0,0,29.71,2.4,18,230,13,250
42.7,40.77898,-73.96925,03-07-11 23:59,74,69,72,-3.6,,,,0,7,430,1931,0.84,0,0,29.74,3.3,18,220,14,250
42.7,40.77898,-73.96925,02-07-11 23:59,86,68,77,1.5,,,,0,12,429,1931,0,0,0,29.88,3.3,20,160,10,170
42.7,40.77898,-73.96925,01-07-11 23:59,83,63,73,-2.3,,,,0,8,429,1931,0,0,0,29.85,3.6,16,50,12,50
42.7,40.77898,-73.96925,30-06-11 23:59,82,65,74,-1.1,,,,0,9,428,1931,0,0,0,29.81,,16,250,12,270
42.7,40.77898,-73.96925,29-06-11 23:59,82,69,76,1.1,,,,0,11,428,1931,0.1,0,0,29.72,3.9,20,280,14,310
42.7,40.77898,-73.96925,28-06-11 23:59,83,72,78,3.2,,,,0,13,427,1931,0,0,0,29.75,2.5,16,150,10,150
42.7,40.77898,-73.96925,27-06-11 23:59,82,66,74,-0.5,,,,0,9,427,1931,0,0,0,29.86,2.3,13,150,9,160
42.7,40.77898,-73.96925,26-06-11 23:59,79,66,72,-2.3,,,,0,7,426,1931,0,0,0,29.78,4.3,15,270,10,280
42.7,40.77898,-73.96925,25-06-11 23:59,80,64,72,-2.1,,,,0,7,426,1931,0,0,0,29.66,4,15,270,10,260
42.7,40.77898,-73.96925,24-06-11 23:59,70,65,68,-5.9,,,,0,3,426,1931,0.03,0,0,29.59,5.4,14,60,12,50
42.7,40.77898,-73.96925,23-06-11 23:59,71,66,68,-5.6,,,,0,3,425,1931,0.26,0,0,29.63,6.5,23,30,16,40
42.7,40.77898,-73.96925,22-06-11 23:59,80,71,76,2.6,,,,0,11,425,1931,0.27,0,0,29.73,3.2,17,150,13,70
42.7,40.77898,-73.96925,21-06-11 23:59,82,70,76,2.9,,,,0,11,425,1931,0,0,0,29.76,4.3,16,220,12,240
42.7,40.77898,-73.96925,20-06-11 23:59,81,67,74,1.1,,,,0,9,425,1931,0,0,0,29.74,3.3,15,160,9,230
42.7,40.77898,-73.96925,19-06-11 23:59,83,69,76,3.4,,,,0,11,424,1930,0,0,0,29.68,4,16,60,12,50
42.7,40.77898,-73.96925,18-06-11 23:59,83,64,74,1.7,,,,0,9,424,1930,0,0,0,29.7,1.7,14,310,9,270
42.7,40.77898,-73.96925,17-06-11 23:59,,,,,,,,,,424,1930,1.82,0,0,,,,,,
42.7,40.77898,-73.96925,16-06-11 23:59,,,,,,,,,,424,1930,0,0,0,,,,,,
42.7,40.77898,-73.96925,15-06-11 23:59,83,56,70,-1.5,,,,0,5,424,1929,0,0,0,29.72,4.8,17,70,13,40
42.7,40.77898,-73.96925,14-06-11 23:59,72,58,65,-6.2,,,,0,0,424,1929,0.05,0,0,29.73,4.7,18,60,15,60
42.7,40.77898,-73.96925,13-06-11 23:59,73,60,66,-4.9,,,,0,1,424,1928,0.05,0,0,29.73,4.5,18,280,13,290
42.7,40.77898,-73.96925,12-06-11 23:59,74,58,66,-4.6,,,,0,1,424,1928,0.05,0,0,29.73,5.7,21,50,15,50
42.7,40.77898,-73.96925,11-06-11 23:59,72,59,66,-4.3,,,,0,1,424,1928,0.55,0,0,29.85,10,29,60,21,70
42.7,40.77898,-73.96925,10-06-11 23:59,87,70,78,8,,,,0,13,424,1927,0,0,0,29.79,4.6,16,140,12,70
42.7,40.77898,-73.96925,09-06-11 23:59,95,69,82,12.3,,,,0,17,424,1927,0.07,0,0,29.71,3.6,31,320,18,350
